prompt_id,group,category,text,construction_or_source_note,legacy_core,legacy_prompt_sha256,split,token_ids,token_count,prompt_text_sha256,raw_file_sha256,manifest_fingerprint
DRIFT-NAT-DEADLINES-028,naturalistic_behavioral,deadlines,"The available time for the travel schedule was reduced after work began. In response,",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 791, 2561, 892, 369, 279, 5944, 9899, 574, 11293, 1306, 990, 6137, 13, 763, 2077, 11]",17,d638e8bae5f453cc0ba8a4860cb4e7a0e46b4694afa33a9b8da852d121f5906a,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-029,naturalistic_behavioral,deadlines,"The available time for the shared workspace was reduced after work began. In response,",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 791, 2561, 892, 369, 279, 6222, 28614, 574, 11293, 1306, 990, 6137, 13, 763, 2077, 11]",17,057efd4bcfe5eb216e97c567f1e5e20b7c27d2f41640aa43e4436a5b7e12311c,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-030,naturalistic_behavioral,deadlines,"The available time for the research note was reduced after work began. In response,",Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 791, 2561, 892, 369, 279, 3495, 5296, 574, 11293, 1306, 990, 6137, 13, 763, 2077, 11]",17,e3d5c38f594ef87e583985f7a3459772f3627b205e99b8bf7d02f0294692a5bb,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-031,naturalistic_behavioral,deadlines,"The available time for the delivery route was reduced after work began. In response,",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 791, 2561, 892, 369, 279, 9889, 6149, 574, 11293, 1306, 990, 6137, 13, 763, 2077, 11]",17,fab24575211bd78b94e5055a76a2c5054353c53539abfa5130a266173489859f,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-032,naturalistic_behavioral,deadlines,"The available time for the class project was reduced after work began. In response,",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 791, 2561, 892, 369, 279, 538, 2447, 574, 11293, 1306, 990, 6137, 13, 763, 2077, 11]",17,978a8d31f7d1b2ce230b6b8338ab0e08542e04e0dda3bd4efc397a71111d44a4,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-033,naturalistic_behavioral,deadlines,"The available time for the neighborhood event was reduced after work began. In response,",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 791, 2561, 892, 369, 279, 12818, 1567, 574, 11293, 1306, 990, 6137, 13, 763, 2077, 11]",17,b1813c459ed14b56f335f677fcdb868fb7e9df81b71f90eeaf5c269749c30e98,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-034,naturalistic_behavioral,deadlines,"The available time for the household task was reduced after work began. In response,",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 791, 2561, 892, 369, 279, 14048, 3465, 574, 11293, 1306, 990, 6137, 13, 763, 2077, 11]",17,608b0d6dc99abc4ab69b709c8ecd79b415913de58bce0da996f4cde011737c99,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-035,naturalistic_behavioral,deadlines,"The available time for the meeting agenda was reduced after work began. In response,",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 791, 2561, 892, 369, 279, 6574, 18909, 574, 11293, 1306, 990, 6137, 13, 763, 2077, 11]",17,2c82386d1c37e06c083cffd920c14f1d17ed45641654989452ea8701d2b27990,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-036,naturalistic_behavioral,deadlines,"The available time for the weekend activity was reduced after work began. In response,",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 791, 2561, 892, 369, 279, 9178, 5820, 574, 11293, 1306, 990, 6137, 13, 763, 2077, 11]",17,aba97092dfbf48b5a8a0bc87da2a1d2ac5a9f362fa975c44ed557b672f969040,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-037,naturalistic_behavioral,deadlines,A final deliverable from the community garden was due sooner than expected. The work continued with,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 32, 1620, 6493, 481, 505, 279, 4029, 13863, 574, 4245, 31373, 1109, 3685, 13, 578, 990, 8738, 449]",19,80cdea2fb9193c8454b3426500e57445d1d51ad48ff57f0de39061f4b397716d,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-038,naturalistic_behavioral,deadlines,A final deliverable from the software release was due sooner than expected. The work continued with,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 32, 1620, 6493, 481, 505, 279, 3241, 4984, 574, 4245, 31373, 1109, 3685, 13, 578, 990, 8738, 449]",19,a0d8f58682523413926fc536b319356f0157947d10bb81ef530a99166ca87aa4,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-039,naturalistic_behavioral,deadlines,A final deliverable from the repair project was due sooner than expected. The work continued with,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 32, 1620, 6493, 481, 505, 279, 13023, 2447, 574, 4245, 31373, 1109, 3685, 13, 578, 990, 8738, 449]",19,0cae1cc62ca13d7ae0d576bed2486e7e438831a166e6a2045ea1affa16b99c64,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-040,naturalistic_behavioral,deadlines,A final deliverable from the travel schedule was due sooner than expected. The work continued with,Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 32, 1620, 6493, 481, 505, 279, 5944, 9899, 574, 4245, 31373, 1109, 3685, 13, 578, 990, 8738, 449]",19,5b97fa442ea89a9aa900c3d404a4f0d6f39fc4940f2eebad272621b75bd5c6f4,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-041,naturalistic_behavioral,deadlines,A final deliverable from the shared workspace was due sooner than expected. The work continued with,Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 32, 1620, 6493, 481, 505, 279, 6222, 28614, 574, 4245, 31373, 1109, 3685, 13, 578, 990, 8738, 449]",19,be3098414a438627d316a8225fbbdb5959ff29742de410944a79f61c91bae857,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-042,naturalistic_behavioral,deadlines,A final deliverable from the research note was due sooner than expected. The work continued with,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 32, 1620, 6493, 481, 505, 279, 3495, 5296, 574, 4245, 31373, 1109, 3685, 13, 578, 990, 8738, 449]",19,28ce0b55358b0bfd0c13754bc7defa570d4f3e2094130529ba57154ebd974af4,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-043,naturalistic_behavioral,deadlines,A final deliverable from the delivery route was due sooner than expected. The work continued with,Study-authored naturalistic continuation stem; frozen before capture.,False,,validation,"[128000, 32, 1620, 6493, 481, 505, 279, 9889, 6149, 574, 4245, 31373, 1109, 3685, 13, 578, 990, 8738, 449]",19,74c5c338e75b1e337e1c0cf332895d789d6b23ef36e07f6fda33efe0a47f5cef,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-044,naturalistic_behavioral,deadlines,A final deliverable from the class project was due sooner than expected. The work continued with,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 32, 1620, 6493, 481, 505, 279, 538, 2447, 574, 4245, 31373, 1109, 3685, 13, 578, 990, 8738, 449]",19,73cb4de6bb4eb30e938cd6b56b7dbecb747846e2be93563eed0f892ac1085022,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-045,naturalistic_behavioral,deadlines,A final deliverable from the neighborhood event was due sooner than expected. The work continued with,Study-authored naturalistic continuation stem; frozen before capture.,False,,validation,"[128000, 32, 1620, 6493, 481, 505, 279, 12818, 1567, 574, 4245, 31373, 1109, 3685, 13, 578, 990, 8738, 449]",19,bd40ea431e51b9bab87c24778eefc1d49f0b8c976f25998ccaa3dbf5fa2c99f4,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-046,naturalistic_behavioral,deadlines,A final deliverable from the household task was due sooner than expected. The work continued with,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 32, 1620, 6493, 481, 505, 279, 14048, 3465, 574, 4245, 31373, 1109, 3685, 13, 578, 990, 8738, 449]",19,e2e3ccba6bd63de31aed6f61fa3d30533cafa545a479046c192a4be24fdd21c5,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-047,naturalistic_behavioral,deadlines,A final deliverable from the meeting agenda was due sooner than expected. The work continued with,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 32, 1620, 6493, 481, 505, 279, 6574, 18909, 574, 4245, 31373, 1109, 3685, 13, 578, 990, 8738, 449]",19,7fe1805f0a90c88df49a4c555283f559170ec7b23225e60015c1457d83f67965,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-DEADLINES-048,naturalistic_behavioral,deadlines,A final deliverable from the weekend activity was due sooner than expected. The work continued with,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 32, 1620, 6493, 481, 505, 279, 9178, 5820, 574, 4245, 31373, 1109, 3685, 13, 578, 990, 8738, 449]",19,6ce0a8d7dc50d342a81e956b45c2e891b3dda71ecc2a3a4cebcf2943bae10255,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-001,naturalistic_behavioral,emotional_response,"An unexpected setback occurred during the community garden, changing the atmosphere immediately. The first response was",Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 2127, 16907, 79913, 10222, 2391, 279, 4029, 13863, 11, 10223, 279, 16975, 7214, 13, 578, 1176, 2077, 574]",19,e282477f9be18c7b04ea76ffec8a15c62a6423a6c200335b7e280a3a9c1b801a,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-002,naturalistic_behavioral,emotional_response,"An unexpected setback occurred during the software release, changing the atmosphere immediately. The first response was",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 2127, 16907, 79913, 10222, 2391, 279, 3241, 4984, 11, 10223, 279, 16975, 7214, 13, 578, 1176, 2077, 574]",19,c6f68e0c9d00de1b8632cdf14035353e5227a02506b55781cb1f8dd01e97c2a3,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-003,naturalistic_behavioral,emotional_response,"An unexpected setback occurred during the repair project, changing the atmosphere immediately. The first response was",Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 2127, 16907, 79913, 10222, 2391, 279, 13023, 2447, 11, 10223, 279, 16975, 7214, 13, 578, 1176, 2077, 574]",19,92f059565a58c1bfadd70b3be029ec225c69408730ac9de487ae4df66337acf5,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-004,naturalistic_behavioral,emotional_response,"An unexpected setback occurred during the travel schedule, changing the atmosphere immediately. The first response was",Study-authored naturalistic continuation stem; frozen before capture.,False,,validation,"[128000, 2127, 16907, 79913, 10222, 2391, 279, 5944, 9899, 11, 10223, 279, 16975, 7214, 13, 578, 1176, 2077, 574]",19,baa5129b0115d11ac79d89430fda6b7630410898dac6e70ebc8edb23f6a2ed34,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-005,naturalistic_behavioral,emotional_response,"An unexpected setback occurred during the shared workspace, changing the atmosphere immediately. The first response was",Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 2127, 16907, 79913, 10222, 2391, 279, 6222, 28614, 11, 10223, 279, 16975, 7214, 13, 578, 1176, 2077, 574]",19,498dbaa1a94bbfa3df4b87728af0c745d88d24d956df417e0ecab29ec5b7c413,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-006,naturalistic_behavioral,emotional_response,"An unexpected setback occurred during the research note, changing the atmosphere immediately. The first response was",Study-authored naturalistic continuation stem; frozen before capture.,False,,validation,"[128000, 2127, 16907, 79913, 10222, 2391, 279, 3495, 5296, 11, 10223, 279, 16975, 7214, 13, 578, 1176, 2077, 574]",19,22e35cc42ba5a55db144c750ebacff71849bb4378859e4ffc88be85c64bd1094,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-007,naturalistic_behavioral,emotional_response,"An unexpected setback occurred during the delivery route, changing the atmosphere immediately. The first response was",Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 2127, 16907, 79913, 10222, 2391, 279, 9889, 6149, 11, 10223, 279, 16975, 7214, 13, 578, 1176, 2077, 574]",19,7afdef5ae0526bdad886b6254fcf12df155d6648a58a013340cb59ad91473910,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-008,naturalistic_behavioral,emotional_response,"An unexpected setback occurred during the class project, changing the atmosphere immediately. The first response was",Study-authored naturalistic continuation stem; frozen before capture.,False,,validation,"[128000, 2127, 16907, 79913, 10222, 2391, 279, 538, 2447, 11, 10223, 279, 16975, 7214, 13, 578, 1176, 2077, 574]",19,1a94f8aadf19c6f82f7b407d6a0c18a9b51b1bd2f6d7860a7d51e58250154f9a,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-009,naturalistic_behavioral,emotional_response,"An unexpected setback occurred during the neighborhood event, changing the atmosphere immediately. The first response was",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 2127, 16907, 79913, 10222, 2391, 279, 12818, 1567, 11, 10223, 279, 16975, 7214, 13, 578, 1176, 2077, 574]",19,917c07ad41136a1bd4d50b4c55264c1a11eb192679cdc4d8e035308ef7a3a64b,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-010,naturalistic_behavioral,emotional_response,"An unexpected setback occurred during the household task, changing the atmosphere immediately. The first response was",Study-authored naturalistic continuation stem; frozen before capture.,False,,validation,"[128000, 2127, 16907, 79913, 10222, 2391, 279, 14048, 3465, 11, 10223, 279, 16975, 7214, 13, 578, 1176, 2077, 574]",19,af11854220a96d10774f9bd46c2b888c70b6933f10f9668a233864ac1cb45c63,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-011,naturalistic_behavioral,emotional_response,"An unexpected setback occurred during the meeting agenda, changing the atmosphere immediately. The first response was",Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 2127, 16907, 79913, 10222, 2391, 279, 6574, 18909, 11, 10223, 279, 16975, 7214, 13, 578, 1176, 2077, 574]",19,c6c8a45f19e2f50b09b989eb85381f71583f78af37ebc9d64a811db3924c3826,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-012,naturalistic_behavioral,emotional_response,"An unexpected setback occurred during the weekend activity, changing the atmosphere immediately. The first response was",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 2127, 16907, 79913, 10222, 2391, 279, 9178, 5820, 11, 10223, 279, 16975, 7214, 13, 578, 1176, 2077, 574]",19,7766fdc1076dc63a81fe3dd6ccde2d82363fb94de0ef9c42798794e3f2ab432f,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-013,naturalistic_behavioral,emotional_response,"News about the community garden produced a strong reaction among those present. After a brief pause,",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 14710, 922, 279, 4029, 13863, 9124, 264, 3831, 13010, 4315, 1884, 3118, 13, 4740, 264, 10015, 18579, 11]",19,7f9ad634c79e8d833def1554663e33c980a60f8f84795a0c0d853e9fc108c569,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-014,naturalistic_behavioral,emotional_response,"News about the software release produced a strong reaction among those present. After a brief pause,",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 14710, 922, 279, 3241, 4984, 9124, 264, 3831, 13010, 4315, 1884, 3118, 13, 4740, 264, 10015, 18579, 11]",19,efa114b0a3049ec7137b4f70052db1ae3d28522f8fbbd2a05b05a5edaa70d644,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-015,naturalistic_behavioral,emotional_response,"News about the repair project produced a strong reaction among those present. After a brief pause,",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 14710, 922, 279, 13023, 2447, 9124, 264, 3831, 13010, 4315, 1884, 3118, 13, 4740, 264, 10015, 18579, 11]",19,1209999c8ae3e2f24df1eb7b181bf57a1ef972e431c68f47def3aa8e32ba8bb0,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-016,naturalistic_behavioral,emotional_response,"News about the travel schedule produced a strong reaction among those present. After a brief pause,",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 14710, 922, 279, 5944, 9899, 9124, 264, 3831, 13010, 4315, 1884, 3118, 13, 4740, 264, 10015, 18579, 11]",19,e89a2405ef65cb2a129a5c8b656989dc420052e0de2196483abd97a5eb06642a,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-017,naturalistic_behavioral,emotional_response,"News about the shared workspace produced a strong reaction among those present. After a brief pause,",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 14710, 922, 279, 6222, 28614, 9124, 264, 3831, 13010, 4315, 1884, 3118, 13, 4740, 264, 10015, 18579, 11]",19,0a4071d416d401606a9927dbfbd457478127f944a88d4ae37660ffd1e9e03b96,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-018,naturalistic_behavioral,emotional_response,"News about the research note produced a strong reaction among those present. After a brief pause,",Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 14710, 922, 279, 3495, 5296, 9124, 264, 3831, 13010, 4315, 1884, 3118, 13, 4740, 264, 10015, 18579, 11]",19,9d21ca599a48ba4e92be94b4f23aebcedefc03dbaa14dcf88b7e628e1df6cfec,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-019,naturalistic_behavioral,emotional_response,"News about the delivery route produced a strong reaction among those present. After a brief pause,",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 14710, 922, 279, 9889, 6149, 9124, 264, 3831, 13010, 4315, 1884, 3118, 13, 4740, 264, 10015, 18579, 11]",19,7a1c4a2e3c12e20fcba363d67ec07c9ab3095ae0d5ce7e7cea999e943a9dafb7,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-020,naturalistic_behavioral,emotional_response,"News about the class project produced a strong reaction among those present. After a brief pause,",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 14710, 922, 279, 538, 2447, 9124, 264, 3831, 13010, 4315, 1884, 3118, 13, 4740, 264, 10015, 18579, 11]",19,ea8074c174998db3cf72ae26b4d81645d20c443eabad3f5ab3f6ada435f32647,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-021,naturalistic_behavioral,emotional_response,"News about the neighborhood event produced a strong reaction among those present. After a brief pause,",Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 14710, 922, 279, 12818, 1567, 9124, 264, 3831, 13010, 4315, 1884, 3118, 13, 4740, 264, 10015, 18579, 11]",19,1a8b3bdfe844d40db82f6c4d1e5c1386224cc3f64055f5a2d954b2289811470d,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-022,naturalistic_behavioral,emotional_response,"News about the household task produced a strong reaction among those present. After a brief pause,",Study-authored naturalistic continuation stem; frozen before capture.,False,,validation,"[128000, 14710, 922, 279, 14048, 3465, 9124, 264, 3831, 13010, 4315, 1884, 3118, 13, 4740, 264, 10015, 18579, 11]",19,468a1fab75a885589782f70ef812beef83f4e07b46e99863cada3d6373f72051,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-023,naturalistic_behavioral,emotional_response,"News about the meeting agenda produced a strong reaction among those present. After a brief pause,",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 14710, 922, 279, 6574, 18909, 9124, 264, 3831, 13010, 4315, 1884, 3118, 13, 4740, 264, 10015, 18579, 11]",19,1004eeb56aba1241337a2201fd7aa4b80db50994d321adfcb85ddd8a4aea3abc,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-024,naturalistic_behavioral,emotional_response,"News about the weekend activity produced a strong reaction among those present. After a brief pause,",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 14710, 922, 279, 9178, 5820, 9124, 264, 3831, 13010, 4315, 1884, 3118, 13, 4740, 264, 10015, 18579, 11]",19,0d98774fdee572dc1961828f3d86d380836bcda07c569c37dde14faa58f14246,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-EMOTIONAL_RESPONSE-025,naturalistic_behavioral,emotional_response,A difficult result emerged from the community garden without warning. The immediate response began,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 32, 5107, 1121, 22763, 505, 279, 4029, 13863, 2085, 10163, 13, 578, 14247, 2077, 6137]",16,8037afacf5dcf6f57b7520d4b189ed938086523ddb271d19a17ce9d565074f0c,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
